b,ccnum,ccty,loa,k,Nind,cty_lab,region_lab,area_lab,ind_lab,misind_lab,measure_lab,agec2_lab,hship_lab,ciint_lab,survey,year,data_source,w_region,subg,nosubnat,measure,cty_2,,,,,,,,,,,,,,,,,,,,,
0.02384873,,BTN,region,66%,33,Bhutan,Chukha,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02072782,,BTN,region,66%,33,Bhutan,Dagana,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.023218063,,BTN,region,66%,33,Bhutan,Gasa,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.021024342,,BTN,region,66%,33,Bhutan,Haa,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.028514752,,BTN,region,66%,33,Bhutan,Lhuntse,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02055462,,BTN,region,66%,33,Bhutan,Mongar,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017179871,,BTN,region,66%,33,Bhutan,Paro,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.025694382,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.027638218,,BTN,region,66%,33,Bhutan,Punakha,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02435274,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02831084,,BTN,region,66%,33,Bhutan,Samtse,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.021715194,,BTN,region,66%,33,Bhutan,Sarpang,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.020989476,,BTN,region,66%,33,Bhutan,Thimphu,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.025992962,,BTN,region,66%,33,Bhutan,Tashigang,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.021225049,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.019797112,,BTN,region,66%,33,Bhutan,Trongsa,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017933968,,BTN,region,66%,33,Bhutan,Tsirang,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.025189409,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.022594812,,BTN,region,66%,33,Bhutan,Zhemgang,,Positive emotions,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.023910222,,BTN,region,66%,33,Bhutan,Bumthang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.024932444,,BTN,region,66%,33,Bhutan,Chukha,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.022736351,,BTN,region,66%,33,Bhutan,Dagana,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013284065,,BTN,region,66%,33,Bhutan,Gasa,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.020681757,,BTN,region,66%,33,Bhutan,Haa,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.023013476,,BTN,region,66%,33,Bhutan,Lhuntse,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02812617,,BTN,region,66%,33,Bhutan,Mongar,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.024852888,,BTN,region,66%,33,Bhutan,Paro,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.023602287,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.018101153,,BTN,region,66%,33,Bhutan,Punakha,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.019872076,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.019936522,,BTN,region,66%,33,Bhutan,Samtse,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.022327735,,BTN,region,66%,33,Bhutan,Sarpang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.024476115,,BTN,region,66%,33,Bhutan,Thimphu,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017371394,,BTN,region,66%,33,Bhutan,Tashigang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.030041117,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.022113851,,BTN,region,66%,33,Bhutan,Trongsa,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.02193258,,BTN,region,66%,33,Bhutan,Tsirang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.020098398,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.026698047,,BTN,region,66%,33,Bhutan,Zhemgang,,Negative emotions,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.050610658,,BTN,region,66%,33,Bhutan,Bumthang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.064895371,,BTN,region,66%,33,Bhutan,Chukha,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.05604704,,BTN,region,66%,33,Bhutan,Dagana,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.057525782,,BTN,region,66%,33,Bhutan,Gasa,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.056430767,,BTN,region,66%,33,Bhutan,Haa,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.06239498,,BTN,region,66%,33,Bhutan,Lhuntse,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.061268036,,BTN,region,66%,33,Bhutan,Mongar,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.047691784,,BTN,region,66%,33,Bhutan,Paro,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.06009852,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.060530837,,BTN,region,66%,33,Bhutan,Punakha,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.057848435,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.065302748,,BTN,region,66%,33,Bhutan,Samtse,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.052817846,,BTN,region,66%,33,Bhutan,Sarpang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.0632048,,BTN,region,66%,33,Bhutan,Thimphu,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.068633921,,BTN,region,66%,33,Bhutan,Tashigang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.058620892,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.049023236,,BTN,region,66%,33,Bhutan,Trongsa,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.055232252,,BTN,region,66%,33,Bhutan,Tsirang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.06328285,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.062076014,,BTN,region,66%,33,Bhutan,Zhemgang,,Spirituality,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.011785612,,BTN,region,66%,33,Bhutan,Bumthang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015596071,,BTN,region,66%,33,Bhutan,Chukha,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.019401425,,BTN,region,66%,33,Bhutan,Dagana,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.01642638,,BTN,region,66%,33,Bhutan,Gasa,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.007958043,,BTN,region,66%,33,Bhutan,Haa,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.014906401,,BTN,region,66%,33,Bhutan,Lhuntse,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008963507,,BTN,region,66%,33,Bhutan,Mongar,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.009673522,,BTN,region,66%,33,Bhutan,Paro,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.016456682,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012620632,,BTN,region,66%,33,Bhutan,Punakha,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015416424,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.014593609,,BTN,region,66%,33,Bhutan,Samtse,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012100534,,BTN,region,66%,33,Bhutan,Sarpang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008525211,,BTN,region,66%,33,Bhutan,Thimphu,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.007650813,,BTN,region,66%,33,Bhutan,Tashigang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.01356375,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008024296,,BTN,region,66%,33,Bhutan,Trongsa,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015382273,,BTN,region,66%,33,Bhutan,Tsirang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.009309534,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.01529295,,BTN,region,66%,33,Bhutan,Zhemgang,,Mental health,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013766903,,BTN,region,66%,33,Bhutan,Bumthang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013874258,,BTN,region,66%,33,Bhutan,Chukha,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015587775,,BTN,region,66%,33,Bhutan,Dagana,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012544614,,BTN,region,66%,33,Bhutan,Gasa,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.014497203,,BTN,region,66%,33,Bhutan,Haa,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.018689438,,BTN,region,66%,33,Bhutan,Lhuntse,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010489877,,BTN,region,66%,33,Bhutan,Mongar,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013217398,,BTN,region,66%,33,Bhutan,Paro,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.019432414,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012651166,,BTN,region,66%,33,Bhutan,Punakha,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015100884,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.016118436,,BTN,region,66%,33,Bhutan,Samtse,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.014881102,,BTN,region,66%,33,Bhutan,Sarpang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013935373,,BTN,region,66%,33,Bhutan,Thimphu,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.014188166,,BTN,region,66%,33,Bhutan,Tashigang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010828771,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015829798,,BTN,region,66%,33,Bhutan,Trongsa,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.013835492,,BTN,region,66%,33,Bhutan,Tsirang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.015180308,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017060262,,BTN,region,66%,33,Bhutan,Zhemgang,,Self-reported health status,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.01714819,,BTN,region,66%,33,Bhutan,Bumthang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.011356141,,BTN,region,66%,33,Bhutan,Chukha,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017512486,,BTN,region,66%,33,Bhutan,Dagana,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.016841881,,BTN,region,66%,33,Bhutan,Gasa,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.006211832,,BTN,region,66%,33,Bhutan,Haa,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010163936,,BTN,region,66%,33,Bhutan,Lhuntse,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.007602542,,BTN,region,66%,33,Bhutan,Mongar,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.005067014,,BTN,region,66%,33,Bhutan,Paro,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.009704798,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010870265,,BTN,region,66%,33,Bhutan,Punakha,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2090,2015,CBS,South Asia,20,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012536547,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2091,2015,CBS,South Asia,21,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012423438,,BTN,region,66%,33,Bhutan,Samtse,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2092,2015,CBS,South Asia,22,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.012941846,,BTN,region,66%,33,Bhutan,Sarpang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2093,2015,CBS,South Asia,23,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010521933,,BTN,region,66%,33,Bhutan,Thimphu,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2094,2015,CBS,South Asia,24,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010615578,,BTN,region,66%,33,Bhutan,Tashigang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2095,2015,CBS,South Asia,25,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010607152,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2096,2015,CBS,South Asia,26,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.006942065,,BTN,region,66%,33,Bhutan,Trongsa,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2097,2015,CBS,South Asia,27,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.010248878,,BTN,region,66%,33,Bhutan,Tsirang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2098,2015,CBS,South Asia,28,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008797569,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2099,2015,CBS,South Asia,29,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.011031507,,BTN,region,66%,33,Bhutan,Zhemgang,,Healthy days,,Relative contribution (dep. adj),,,,GNH Survey 2100,2015,CBS,South Asia,30,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.016231157,,BTN,region,66%,33,Bhutan,Bumthang,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2081,2015,CBS,South Asia,11,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.006316828,,BTN,region,66%,33,Bhutan,Chukha,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2082,2015,CBS,South Asia,12,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008490754,,BTN,region,66%,33,Bhutan,Dagana,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2083,2015,CBS,South Asia,13,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.011227686,,BTN,region,66%,33,Bhutan,Gasa,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2084,2015,CBS,South Asia,14,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.01504691,,BTN,region,66%,33,Bhutan,Haa,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2085,2015,CBS,South Asia,15,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017277192,,BTN,region,66%,33,Bhutan,Lhuntse,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2086,2015,CBS,South Asia,16,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.008207565,,BTN,region,66%,33,Bhutan,Mongar,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2087,2015,CBS,South Asia,17,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.017979977,,BTN,region,66%,33,Bhutan,Paro,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2088,2015,CBS,South Asia,18,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
0.016490685,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Disability,,Relative contribution (dep. adj),,,,GNH Survey 2089,2015,CBS,South Asia,19,,pctb,BT,,,,,,,,,,,,,,,,,,,,,
